ad.id,ad.last_shown_date,ad.status,ad.first_shown_date,advertiser.business_name,ad_group.targeting_info.interest,ad_group.targeting_info.video_interactions,ad_group.targeting_info.age.35-44,ad_group.targeting_info.age.45-54,ad_group.targeting_info.age.55+,ad_group.targeting_info.age.13-17,ad_group.targeting_info.age.18-24,ad_group.targeting_info.age.25-34,ad_group.targeting_info.audience_targeting,ad_group.targeting_info.country,ad_group.targeting_info.creator_interactions,ad_group.targeting_info.gender.female,ad_group.targeting_info.gender.male,ad_group.targeting_info.gender.other_genders,ad.reach.unique_users_seen_by_country.DK,ad.reach.unique_users_seen_by_country.FI,ad.reach.unique_users_seen_by_country.IT,ad.reach.unique_users_seen_by_country.NL,ad.reach.unique_users_seen_by_country.CZ,ad.reach.unique_users_seen_by_country.BE,ad.reach.unique_users_seen_by_country.ES,ad.reach.unique_users_seen_by_country.IE,ad.reach.unique_users_seen_by_country.SE,ad.reach.unique_users_seen_by_country.AT,ad.reach.unique_users_seen_by_country.NO,ad.reach.unique_users_seen_by_country.DE,ad.reach.unique_users_seen_by_country.GR,ad.reach.unique_users_seen_by_country.PT,ad.reach.unique_users_seen_by_country.RO,ad.reach.unique_users_seen_by_country.CH,ad.reach.unique_users_seen_by_country.GB,ad.reach.unique_users_seen_by_country.FR,ad.reach.unique_users_seen_by_country.HU,ad.reach.unique_users_seen_by_country.PL,min_number_of_users_targeted,max_number_of_users_targeted,ad_reach_unique_user_sum,ad_shown_duration_days
1779292756544546,2023-11-07,active,2023-10-09,Arla Foods Deutschland GmbH,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,0,0,0,0,0,0,,,7600000,29
1778096058430497,2023-10-15,active,2023-09-26,L'ORÉAL SA - ETS L'ORÉAL FRANCE,,,False,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,,,7600000,19
1754902154749970,2023-01-23,active,2023-01-16,HBO SPAIN,,,True,True,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7600000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.0,26800000.0,7600000,7
1777557473071153,2023-09-29,active,2023-09-28,GOOGLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,0,,,7600000,1
1755263841631281,2023-04-02,active,2023-01-17,Hakuhodo Deutschland GmbH,,,True,False,False,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,35700000.0,43600000.0,7600000,75
1756076765352993,2023-07-20,active,2023-01-26,Moon Active Ltd.,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000,0,0,0,24700000.0,30100000.0,7800000,175
1773852673483810,2023-10-15,active,2023-08-10,ConQuest entertainment a.s.,,,True,True,False,False,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,,,7600000,66
1764797084625969,2023-07-17,active,2023-05-03,"WALT DISNEY COMPANY, THE",,,True,True,True,False,True,True,No,"['IE', 'GB']",,True,True,True,0,0,0,0,0,0,0,870000,0,0,0,0,0,0,0,0,6800000,0,0,0,26500000.0,32400000.0,7670000,75
1778923487310882,2023-11-15,active,2023-10-20,GroupM Competence Center GmbH,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,0,0,0,0,0,0,,,7600000,26
1777739440489506,2023-10-11,active,2023-09-22,International Federation of Red Cross and Red Crescent Societies,,,True,True,True,True,True,True,No,"['FR', 'DE', 'GR', 'HU', 'PT', 'RO']",,True,True,True,0,0,0,0,0,0,0,0,0,0,0,1000,1500000,1100000,3700000,0,0,23000,1300000,0,,,7624000,19
1781822696317970,2023-11-12,active,2023-11-06,FCA ITALY SPA,,,True,True,True,True,True,True,No,['IT'],,True,True,True,0,0,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7500000,6
1780080913208353,2023-10-20,active,2023-10-18,ELCO,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,,,7600000,2
1771398382820354,2023-11-21,active,2023-07-19,MARS WRIGLEY CONFECTIONERY UK LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,24700000.0,30100000.0,7500000,125
1765505460152353,2023-05-22,active,2023-05-11,H & M Hennes & Mauritz Gbc AB,,,False,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,27700000.0,33800000.0,7500000,11
1780829595961377,2023-10-30,active,2023-10-27,WM MORRISON SUPERMARKETS P L C,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,,,7500000,3
1766585065507873,2023-07-04,active,2023-05-24,Mondelez Deutschland Services GmbH & Co. KG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7800000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,7800000,41
1772929923173426,2023-11-22,active,2023-08-01,Mondelez Deutschland Services GmbH & Co. KG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,,,7500000,113
1778108577391634,2023-11-12,active,2023-10-09,Mars GmbH,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,,,7500000,34
1759641539023905,2023-03-19,active,2023-03-13,SONY INTERACTIVE ENTERTAINMENT NETWORK EUROPE LIMITED,Games,Entertainment,True,True,True,False,True,True,No,['GB'],Game,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,15400000.0,18800000.0,7500000,6
1766674407278593,2023-07-07,active,2023-05-24,DELL SYSTEMS (UK) LIMITED,"Tech & Electronics, Apps",,True,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900000,0,0,9800000.0,11900000.0,7900000,44
1777546662799362,2023-10-25,active,2023-09-21,ESTÉE LAUDER COMPANIES GMBH,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,,,7500000,34
1758609753401362,2023-04-06,active,2023-02-23,DOMINO'S PIZZA FRANCE,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,46800000.0,57200000.0,7500000,42
1764814070509618,2023-06-04,active,2023-05-07,Amazon Europe Core S.à r.l.,"News & Entertainment, Apps",,True,True,False,False,True,True,No,['IT'],,True,True,True,0,0,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000.0,13600000.0,7500000,28
1766164256725106,2023-05-25,active,2023-05-23,TJX Deutschland Ltd. & Co. KG,,,True,True,True,True,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,0,44700000.0,54700000.0,7500000,2
1765051837456402,2023-05-14,active,2023-05-08,Booking.com B.V.,Travel,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,14100000.0,17200000.0,7500000,6
1768216215613522,2023-06-30,active,2023-06-12,UNILEVER UK GROUP LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,39200000.0,47900000.0,7500000,18
1767853619698705,2023-07-06,active,2023-06-05,WIZZ AIR HUNGARY LÉGIKÖZLEKEDÉSI ZÁRTKÖRŰEN MŰKÖDŐ RÉSZVÉNYTÁRSASÁG,"Apparel & Accessories, Travel, Apps",Lifestyle,True,True,True,False,True,True,No,['IT'],Travel,True,True,True,0,0,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,15900000.0,7500000,31
1755828066958353,2023-08-11,active,2023-01-23,SUPERSONIC STUDIOS LTD,,,True,True,True,True,True,True,No,"['RO', 'HU', 'FR', 'GB', 'AT', 'IT', 'ES', 'GR', 'DE', 'CZ', 'FI', 'DK', 'BE', 'NL', 'IE', 'NO', 'PT', 'PL', 'SE', 'CH']",,True,True,True,117000,58000,865000,318000,230000,176000,795000,60000,244000,97000,106000,982000,69000,219000,344000,106000,1100000,944000,180000,445000,174700000.0,213500000.0,7455000,200
1776755539652642,2023-09-25,active,2023-09-11,KENZO,,,True,False,False,False,True,True,No,"['FR', 'IT', 'GB', 'ES']",,True,True,True,0,0,3600000,0,0,0,3900000,0,0,0,0,0,0,0,0,0,1000,26000,0,0,,,7527000,14
1762961616450561,2023-04-30,active,2023-04-14,VIACOM INTERNATIONAL MEDIA NETWORKS ITALIA SRL,"Apps, News & Entertainment",,True,False,False,False,True,True,No,['IT'],,True,True,True,0,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9700000.0,11900000.0,7400000,16
1781468644482050,2023-11-11,active,2023-11-06,DELL SYSTEMS (UK) LIMITED,,,True,True,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,,,7400000,5
1758458863671394,2023-03-08,active,2023-02-22,BT GROUP PLC,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,0,39200000.0,47900000.0,7400000,14
1778272080405521,2023-10-12,active,2023-09-29,Electronic Arts Inc.,,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,,,7500000,13
1778833134095378,2023-10-31,active,2023-10-13,Electronic Arts Inc.,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,0,,,7400000,18
1780832974389282,2023-11-22,active,2023-10-26,"Zynga, Inc.",,,True,True,True,False,True,True,No,"['FR', 'DK', 'CZ', 'SE', 'PT', 'ES', 'NL', 'NO', 'DE', 'AT', 'IE', 'PL', 'GR', 'HU', 'GB']",,True,True,True,167000,0,0,677000,206000,0,573000,199000,469000,235000,331000,998000,191000,331000,0,0,1800000,1100000,243000,540000,,,8060000,27
1754105525199905,2023-01-07,active,2023-01-05,SOCIETE DES MAGASINS LOUIS VUITTON - FRANCE,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,46800000.0,57200000.0,7400000,2
1757437808281618,2023-02-14,active,2023-02-11,SONY INTERACTIVE ENTERTAINMENT ITALIA SPA,,,True,True,True,True,True,True,No,['IT'],,True,True,True,0,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800000.0,42600000.0,7400000,3
1757990708159506,2023-03-14,active,2023-02-20,Swatch AG,,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34100000.0,41700000.0,7400000,22
1773926343775250,2023-10-09,active,2023-08-11,"SHANGHAI CHANGYOU NETWORK TECHNOLOGY CO., LTD.",,,True,True,True,False,False,True,No,"['DE', 'FI', 'ES', 'IT', 'AT', 'GR', 'NO', 'CH', 'FR', 'DK', 'NL', 'SE', 'BE', 'IE']",,True,True,True,94000,120000,1200000,424000,0,279000,1200000,109000,236000,214000,166000,1100000,367000,0,0,254000,0,1500000,0,0,,,7263000,59
1771683858786337,2023-11-22,active,2023-07-17,MONZO BANK LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,0,24400000.0,29800000.0,7400000,128
1780663956425778,2023-11-19,active,2023-10-24,VOLKSWAGEN GROUP ESPAÑA DISTRIBUCION SA.,Vehicles & Transportation,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,8199999.0,10000000.0,7400000,26
1764958282432546,2023-06-04,active,2023-05-08,L'Oréal Deutschland GmbH,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,0,0,0,0,0,0,33200000.0,40600000.0,7400000,27
1765585806948401,2023-06-18,active,2023-05-11,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['NL', 'RO', 'CZ', 'FI', 'GR', 'IT']",,True,True,True,0,260000,2500000,708000,468000,0,0,0,0,0,0,0,1000000,0,2300000,0,0,0,0,0,74200000.0,90700000.0,7236000,38
1782094759776257,2023-11-11,active,2023-11-09,ALIBABA E- COMMERCE (SPAIN) SL.,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7300000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7300000,2
1762537858073602,2023-04-11,active,2023-04-07,PUMA FRANCE SAS,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,46800000.0,57200000.0,7300000,4
1781286762119218,2023-11-22,active,2023-11-04,MARKS AND SPENCER P.L.C.,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,,,7300000,18
1778385406289922,2023-10-04,active,2023-10-02,adidas AG,,,True,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,,,7300000,2
1779658309313538,2023-11-21,active,2023-10-23,HBO SPAIN,,,True,True,False,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7400000,29
1754103041584129,2023-04-17,active,2023-01-04,Taxfix SE,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,0,0,0,0,0,38200000.0,46700000.0,7300000,103
1766297223513122,2023-05-28,active,2023-05-21,CONSORZIO MCCOOP ITALIA '96,,,True,True,False,False,True,True,No,['IT'],,True,True,True,0,0,7300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28900000.0,35300000.0,7300000,7
1761513761777698,2023-04-02,active,2023-03-27,SKY UK LIMITED,News & Entertainment,,True,True,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,14400000.0,17500000.0,7300000,6
1756729860554769,2023-02-25,active,2023-02-06,Mars GmbH,,,False,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,0,0,0,0,0,27700000.0,33800000.0,7300000,19
1756644326049825,2023-02-19,active,2023-02-02,TESCO STORES LIMITED,Food & Beverage,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,14200000.0,17300000.0,7300000,17
1775078352498738,2023-11-22,active,2023-08-26,"BEIJING ANDRONE INFORMATION TECHNOLOGY CO., LTD",,,True,True,True,False,True,True,No,"['GB', 'FR', 'SE', 'PT', 'ES', 'IE', 'CZ', 'HU', 'IT', 'DE', 'DK', 'GR', 'RO', 'NL', 'NO', 'CH', 'FI', 'AT', 'PL', 'BE']",,True,True,True,196000,159000,717000,334000,257000,316000,820000,111000,242000,135000,138000,551000,372000,316000,519000,224000,451000,643000,242000,745000,,,7488000,88
1776996954016801,2023-10-11,active,2023-09-14,International Federation of Red Cross and Red Crescent Societies,,,True,True,True,True,True,True,No,"['IE', 'CZ', 'DK', 'SE', 'NL', 'AT', 'ES', 'IT', 'BE', 'FI']",,True,True,True,10000,280000,3600000,19000,681000,38000,2700000,19000,14000,16000,0,0,0,0,0,0,0,0,0,0,,,7377000,27
1755270433207297,2023-01-24,active,2023-01-18,VIACOM INTERNATIONAL MEDIA NETWORKS ITALIA SRL,News & Entertainment,,True,True,True,False,True,True,No,['IT'],,True,True,True,0,0,7300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,15900000.0,7300000,6
1768234458479666,2023-11-22,active,2023-06-09,VC Technology,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,26500000.0,32299999.0,7300000,166
1762411161905202,2023-04-23,active,2023-04-06,MCDONALD'S RESTAURANTS LIMITED,Food & Beverage,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,9700000.0,11900000.0,7300000,17
1778385406285826,2023-10-03,active,2023-10-02,adidas AG,,,True,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,,,7300000,1
1780664202556449,2023-11-21,active,2023-10-24,VOLKSWAGEN GROUP ESPAÑA DISTRIBUCION SA.,Vehicles & Transportation,,True,True,True,False,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7300000,0,0,0,0,0,0,0,0,0,0,0,0,0,8199999.0,10000000.0,7300000,28
1778998429739042,2023-10-19,active,2023-10-06,WILKINSON SWORD GROUP (U.K.) LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,,,7300000,13
1778366004796434,2023-10-12,active,2023-10-10,COGNOSPHERE PTE. LTD.,,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,0,,,7300000,2
1760256816284722,2023-03-26,active,2023-03-13,UNILEVER UK GROUP LIMITED,,,True,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,29200000.0,35600000.0,7200000,13
1778915401300993,2023-10-30,active,2023-10-13,Electronic Arts Inc.,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,,,7200000,17
1780234655973409,2023-11-22,active,2023-10-20,"Scopely, Inc.",,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300000,0,0,15600000.0,19100000.0,7300000,33
1764779574419489,2023-06-21,active,2023-05-02,Urban Technology GmbH,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,27100000.0,33100000.0,7200000,50
1756822204529666,2023-04-30,active,2023-02-08,AMERICAN EXPRESS SERVICES EUROPE LIMITED,"Travel, Apps, News & Entertainment, Games, Sports & Outdoors, Education, Life Services, Food & Beverage, Baby, Kids & Maternity, Tech & Electronics, Apparel & Accessories","Society, Entertainment, Culture & Education & Technology, Beauty & Style, Lifestyle, Sports & Outdoors, Auto & Vehicles, Family & Relationships, Nature",True,True,True,False,True,True,No,['GB'],"Occupation, Game, Fashion & Beauty, Sport, Daily life, Animal, Art, Outdoor Activities & Nature, Food & Beverage, Family, DIY & Life Hacks, Home & Garden, Society, Fitness & Health, Travel, Technology & Education",True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,17100000.0,20900000.0,7200000,81
1770024906059826,2023-10-31,active,2023-07-06,AMERICAN EXPRESS SERVICES EUROPE LIMITED,"Apps, Life Services, Sports & Outdoors, Beauty & Personal Care, Games, Travel, Apparel & Accessories, News & Entertainment, Food & Beverage, Tech & Electronics",Lifestyle,True,True,True,False,True,True,No,['GB'],Travel,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,16600000.0,20300000.0,7200000,117
1761895464516625,2023-07-16,active,2023-03-31,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['FI', 'GR', 'RO', 'CZ']",,True,True,True,0,447000,0,0,652000,0,0,0,0,0,0,0,818000,0,1400000,0,0,0,0,0,15500000.0,18900000.0,3317000,107
1754107618581554,2023-01-15,active,2023-01-09,KENTUCKY FRIED CHICKEN LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,39200000.0,47900000.0,7200000,6
1775561010586674,2023-10-09,active,2023-08-31,AUDIBLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,,,7200000,39
1782092898465842,2023-11-12,active,2023-11-09,ALIBABA E- COMMERCE (SPAIN) SL.,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,,,7200000,3
1765064203216929,2023-05-06,active,2023-05-05,SEAT MOTOR ESPAÑA SA,,,True,True,True,True,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,40700000.0,49800000.0,7200000,1
1775728166526001,2023-09-30,active,2023-09-06,VOLKSWAGEN AKTIENGESELLSCHAFT,,,True,True,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,,,7200000,24
1761696358945793,2023-04-04,active,2023-04-02,ALDI,,,True,True,True,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,46800000.0,57200000.0,7200000,2
1760544770344962,2023-03-21,active,2023-03-19,ALIBABA E- COMMERCE (SPAIN) SL.,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,27100000.0,33100000.0,7200000,2
1775561010582530,2023-10-08,active,2023-08-31,AUDIBLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,,,7200000,38
1781271258826786,2023-11-22,active,2023-11-06,DELL SYSTEMS (UK) LIMITED,,,True,True,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000,0,0,,,7400000,16
1767326938194994,2023-10-11,active,2023-05-30,北京阿瑞斯蒂科技有限公司,,,True,True,True,True,True,True,No,"['RO', 'PT', 'ES', 'GR', 'HU', 'IT', 'PL', 'CZ']",,True,True,True,0,0,341000,0,246000,0,456000,0,0,0,0,0,1000000,535000,2000000,0,0,0,724000,1800000,69700000.0,85100000.0,7102000,134
1773654739861537,2023-09-24,active,2023-08-17,Mondelez Deutschland Services GmbH & Co. KG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,,,7200000,38
1778384981138434,2023-10-03,active,2023-10-02,adidas AG,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,,,7200000,1
1775742938335266,2023-09-30,active,2023-08-31,ConQuest entertainment a.s.,,,True,True,False,True,True,True,No,['PL'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,,,7200000,30
1757983978704898,2023-03-14,active,2023-02-20,Swatch AG,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,44000000.0,53800000.0,7200000,22
1777480769429505,2023-10-31,active,2023-09-20,TIFFANY & CO,,,True,True,False,False,True,True,No,['IT'],,True,True,True,0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7200000,41
1755263841624081,2023-04-02,active,2023-01-17,Hakuhodo Deutschland GmbH,,,True,False,False,True,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,35700000.0,43600000.0,7200000,75
1759158509958194,2023-06-30,active,2023-03-02,RECKITT BENCKISER FRANCE,,,True,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,34800000.0,42500000.0,7200000,120
1778285222890546,2023-09-30,active,2023-09-29,ghd Deutschland GmbH,,,True,True,True,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,0,0,0,0,0,,,7200000,1
1765051837460530,2023-05-14,active,2023-05-08,Booking.com B.V.,Travel,,True,True,True,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100000,0,0,14100000.0,17200000.0,7100000,6
1766674468031506,2023-07-07,active,2023-05-24,DELL SYSTEMS (UK) LIMITED,"Tech & Electronics, Apps",,True,False,False,False,True,True,No,['FR'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,0,0,9800000.0,11900000.0,7600000,44
1760286470647810,2023-04-02,active,2023-03-14,Electronic Arts Inc.,"News & Entertainment, Games",Entertainment,True,False,False,False,True,True,No,['GB'],Game,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100000,0,0,0,11300000.0,13800000.0,7100000,19
1777454658992162,2023-09-25,active,2023-09-19,FCA ITALY SPA,,,True,True,True,True,True,True,No,['IT'],,True,True,True,0,0,7800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7800000,6
1773743781099554,2023-10-22,active,2023-10-10,Calvin Klein Europe B.V.,,,False,False,False,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,0,0,0,,,7200000,12
1763615012038673,2023-04-29,active,2023-04-26,SEAT MOTOR ESPAÑA SA,,,True,True,True,True,True,True,No,['ES'],,True,True,True,0,0,0,0,0,0,7100000,0,0,0,0,0,0,0,0,0,0,0,0,0,27100000.0,33100000.0,7100000,3
1775561010594834,2023-10-09,active,2023-08-31,AUDIBLE LIMITED,,,True,True,True,False,True,True,No,['GB'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7100000,0,0,0,,,7100000,39
1775667024009234,2023-10-01,active,2023-08-30,Moon Active Ltd.,,,True,True,True,False,True,True,No,"['SE', 'RO', 'NO', 'IE', 'GR', 'NL', 'DK', 'DE', 'FR', 'ES', 'AT', 'PL', 'FI', 'CH', 'CZ', 'PT', 'IT', 'HU', 'BE', 'GB']",,True,True,True,83000,123000,705000,308000,144000,213000,757000,104000,199000,160000,156000,706000,331000,225000,630000,252000,565000,763000,253000,434000,108700000.0,132900000.0,7111000,32
1778384981133314,2023-10-03,active,2023-10-02,adidas AG,,,True,False,False,False,True,True,No,['DE'],,True,True,True,0,0,0,0,0,0,0,0,0,0,0,7100000,0,0,0,0,0,0,0,0,,,7100000,1
